,SPI Index,SMIMC Index,SMCI Index,SPIEX Index,SPI20 Index
2001-08-03,4755.23,897.39,4624.81,1040.31,6877.76
2001-08-06,4765.61,893.24,4599.05,1033.81,6898.54
2001-08-07,4761.26,896.65,4599.19,1034.56,6893.26
2001-08-08,4749.08,893.37,4574.74,1031.68,6875.71
2001-08-09,4654.38,883.93,4521.81,1023.98,6722.7
2001-08-10,4594.87,883.56,4498.95,1023.45,6623.37
2001-08-13,4645.73,884.82,4494.29,1023.16,6707.77
2001-08-14,4712.31,887.98,4525.01,1024.54,6818.61
2001-08-15,4686.85,895.96,4526.93,1026.42,6774.23
2001-08-16,4644.94,892.94,4482.79,1020.41,6712.0
2001-08-17,4610.48,879.27,4430.29,1015.0,6659.99
2001-08-20,4585.22,863.68,4403.21,1007.1,6625.45
2001-08-21,4643.99,852.28,4368.19,999.67,6735.41
2001-08-22,4599.42,848.63,4335.58,996.82,6662.9
2001-08-23,4574.22,855.11,4330.66,997.07,6621.24
2001-08-24,4633.31,861.3,4370.85,1001.07,6718.01
2001-08-27,4663.22,862.94,4401.03,1005.61,6763.92
2001-08-28,4599.5,846.01,4356.51,997.72,6666.09
2001-08-29,4545.41,840.08,4335.03,992.59,6580.58
2001-08-30,4511.31,845.79,4334.01,993.77,6522.11
2001-08-31,4540.71,829.61,4297.28,983.03,6582.41
2001-09-03,4458.2,811.96,4210.54,968.68,6458.3
2001-09-04,4519.43,808.82,4227.22,966.89,6562.87
2001-09-05,4482.96,799.37,4173.12,957.36,6508.1
2001-09-06,4410.84,786.12,4098.76,946.06,6395.55
2001-09-07,4323.05,775.99,4053.28,938.42,6255.52
2001-09-10,4238.06,753.82,3982.69,923.4,6128.32
2001-09-11,3955.34,705.65,3781.26,884.92,5695.06
2001-09-12,4042.86,708.93,3798.19,884.53,5838.43
2001-09-13,4080.07,706.49,3788.08,878.82,5907.47
2001-09-14,3903.15,687.86,3675.77,862.66,5628.32
2001-09-17,4004.5,688.53,3677.32,861.79,5803.64
2001-09-18,3956.96,672.42,3616.47,851.23,5734.52
2001-09-19,3908.69,656.65,3611.62,847.87,5652.06
2001-09-20,3735.14,626.22,3443.37,812.4,5399.14
2001-09-21,3546.6,607.0,3319.42,783.77,5110.24
2001-09-24,3754.35,619.06,3403.42,795.97,5452.66
2001-09-25,3858.78,629.81,3426.0,800.37,5619.92
2001-09-26,3920.27,639.68,3440.86,801.5,5725.42
2001-09-27,3968.87,624.13,3354.81,784.76,5829.8
2001-09-28,4085.51,631.12,3397.96,795.39,6014.23
2001-10-01,4032.03,637.79,3409.12,800.66,5919.52
2001-10-02,4021.86,632.18,3383.26,794.87,5905.36
2001-10-03,3985.58,621.37,3314.51,777.87,5858.92
2001-10-04,4086.64,639.71,3382.71,791.24,6012.41
2001-10-05,4049.18,636.69,3354.92,788.46,5954.87
2001-10-08,4047.75,639.55,3365.41,788.67,5952.87
2001-10-09,4037.5,644.05,3391.09,788.67,5935.84
2001-10-10,4064.84,645.35,3413.29,790.93,5976.92
2001-10-11,4151.23,660.4,3501.71,807.04,6105.17
2001-10-12,4110.68,662.63,3503.03,808.8,6039.36
2001-10-15,4082.97,662.01,3494.0,810.51,5994.42
2001-10-16,4082.64,668.1,3515.36,814.99,5993.0
2001-10-17,4106.45,677.33,3582.83,824.21,6025.64
2001-10-18,4144.81,663.48,3546.72,815.85,6092.45
2001-10-19,4129.11,657.4,3510.6,812.23,6070.34
2001-10-22,4197.46,654.89,3532.48,814.88,6176.92
2001-10-23,4263.71,673.93,3614.45,827.11,6276.78
2001-10-24,4267.62,686.71,3662.49,834.23,6279.36
2001-10-25,4213.23,683.58,3631.55,830.48,6193.34
2001-10-26,4253.84,681.33,3665.51,834.0,6256.74
2001-10-29,4176.38,674.97,3633.99,826.61,6140.3
2001-10-30,4089.15,654.98,3563.78,813.45,6008.03
2001-10-31,4137.99,660.46,3590.75,819.84,6080.98
2001-11-01,4149.82,658.02,3583.06,816.67,6102.84
2001-11-02,4163.7,661.7,3613.39,818.92,6125.19
2001-11-05,4226.83,664.38,3637.35,824.04,6223.7
2001-11-06,4234.34,666.89,3659.21,827.05,6234.79
2001-11-07,4244.37,672.12,3673.86,825.86,6251.31
2001-11-08,4339.98,686.68,3729.38,835.58,6396.82
2001-11-09,4307.15,695.14,3737.12,839.66,6341.04
2001-11-12,4236.68,687.99,3705.56,837.22,6229.1
2001-11-13,4336.97,702.73,3774.87,848.17,6384.63
2001-11-14,4363.2,718.69,3823.12,859.76,6416.71
2001-11-15,4447.49,733.1,3899.27,872.56,6544.84
2001-11-16,4464.2,744.14,3951.64,880.33,6564.95
2001-11-19,4496.3,756.35,4013.94,894.67,6605.56
2001-11-20,4417.91,748.49,3973.16,891.03,6481.56
2001-11-21,4424.67,741.29,3947.61,886.19,6496.11
2001-11-22,4451.8,736.81,3957.67,884.89,6539.88
2001-11-23,4399.0,730.14,3949.97,879.09,6458.77
2001-11-26,4406.64,732.71,3947.58,880.23,6471.29
2001-11-27,4367.96,735.28,3942.6,880.53,6407.79
2001-11-28,4289.9,729.95,3899.55,874.61,6286.28
2001-11-29,4296.55,723.31,3864.49,869.92,6299.04
2001-11-30,4260.27,726.77,3861.24,873.47,6236.99
2001-12-03,4259.32,725.0,3861.0,870.69,6238.9
2001-12-04,4346.82,726.54,3878.81,872.7,6377.02
2001-12-05,4409.71,737.06,3930.86,880.86,6474.34
2001-12-06,4407.06,747.61,3983.83,891.09,6463.87
2001-12-07,4398.69,756.54,4014.97,900.92,6443.68
2001-12-10,4340.72,752.63,3964.16,896.14,6351.87
2001-12-11,4324.06,750.06,3951.14,893.69,6328.54
2001-12-12,4315.98,752.82,3949.33,894.19,6314.71
2001-12-13,4273.2,734.03,3885.14,881.33,6254.71
2001-12-14,4228.23,731.66,3871.95,879.15,6184.34
2001-12-17,4302.98,735.33,3908.85,882.89,6301.69
2001-12-18,4282.94,734.39,3910.27,883.34,6267.7
2001-12-19,4231.51,721.28,3875.64,875.85,6190.76
2001-12-20,4296.84,723.25,3866.13,874.22,6296.42
2001-12-21,4340.79,723.99,3878.81,879.25,6364.58
2001-12-24,4340.79,723.99,3878.81,879.25,6364.58
2001-12-25,4340.79,723.99,3878.81,879.25,6364.58
2001-12-26,4340.79,723.99,3878.81,879.25,6364.58
2001-12-27,4374.9,736.88,3946.93,891.81,6410.57
2001-12-28,4382.94,745.19,3970.29,900.18,6417.84
2001-12-31,4382.94,745.19,3970.29,900.18,6417.84
2002-01-01,4382.94,745.19,3970.29,900.18,6417.84
2002-01-02,4351.45,741.9,3965.8,892.93,6372.28
2002-01-03,4359.12,746.55,4007.67,899.06,6380.88
2002-01-04,4372.28,756.94,4056.6,909.05,6392.89
2002-01-07,4368.06,758.61,4066.43,912.93,6384.45
2002-01-08,4321.85,750.67,4032.8,908.73,6313.87
2002-01-09,4354.48,763.06,4066.69,918.25,6360.32
2002-01-10,4355.44,759.44,4045.42,915.24,6363.66
2002-01-11,4389.29,763.12,4064.14,917.23,6416.38
2002-01-14,4311.61,746.68,3993.49,904.03,6301.11
2002-01-15,4305.72,746.91,3991.73,904.01,6292.33
2002-01-16,4269.13,739.63,3956.58,895.88,6238.88
2002-01-17,4319.58,739.15,3967.22,894.84,6320.03
2002-01-18,4303.57,735.15,3966.79,893.57,6294.15
2002-01-21,4263.81,732.13,3964.43,892.07,6231.06
2002-01-22,4284.46,729.23,3946.15,888.93,6266.26
2002-01-23,4313.52,740.78,3985.38,893.57,6310.02
2002-01-24,4364.93,740.79,4008.49,895.03,6390.89
2002-01-25,4351.95,738.37,3996.51,891.88,6372.1
2002-01-28,4378.1,733.67,3997.47,891.28,6413.52
2002-01-29,4319.18,725.12,3954.11,882.13,6324.15
2002-01-30,4246.22,720.22,3912.24,874.47,6212.35
2002-01-31,4265.15,731.3,3957.41,882.67,6237.31
2002-02-01,4261.93,733.8,3950.43,879.57,6234.56
2002-02-04,4237.35,728.63,3913.73,875.61,6196.61
2002-02-05,4194.14,722.71,3870.98,866.54,6132.49
2002-02-06,4175.97,717.63,3842.93,861.17,6105.23
2002-02-07,4251.3,716.78,3856.57,860.85,6227.23
2002-02-08,4262.79,717.83,3875.41,861.76,6245.47
2002-02-11,4286.25,724.77,3886.39,866.14,6278.91
2002-02-12,4270.03,727.35,3876.41,864.84,6253.27
2002-02-13,4322.32,727.45,3894.25,865.38,6337.04
2002-02-14,4377.77,736.65,3940.74,872.61,6421.62
2002-02-15,4374.97,741.01,3947.01,875.38,6414.41
2002-02-18,4350.83,732.93,3921.0,869.71,6378.47
2002-02-19,4247.13,707.2,3853.56,854.79,6235.95
2002-02-20,4232.31,708.68,3834.23,853.3,6199.37
2002-02-21,4253.44,719.31,3876.95,862.67,6226.9
2002-02-22,4224.52,715.05,3838.04,855.58,6186.54
2002-02-25,4255.18,716.86,3861.51,854.89,6236.3
2002-02-26,4240.05,719.05,3884.38,858.47,6210.29
2002-02-27,4310.91,726.08,3911.02,864.09,6319.86
2002-02-28,4332.86,731.92,3920.7,867.08,6352.77
2002-03-01,4332.68,739.51,3944.5,871.3,6349.02
2002-03-04,4393.54,747.4,4000.06,880.87,6440.73
2002-03-05,4376.22,742.84,4000.82,881.15,6412.5
2002-03-06,4380.48,746.84,4012.92,885.93,6416.33
2002-03-07,4399.7,757.84,4066.8,895.53,6440.57
2002-03-08,4460.83,774.3,4105.62,906.52,6531.18
2002-03-11,4438.62,769.01,4091.57,903.97,6496.62
2002-03-12,4410.21,762.62,4046.92,899.25,6452.96
2002-03-13,4437.94,761.02,4045.06,898.91,6497.08
2002-03-14,4468.83,764.87,4062.87,901.49,6543.54
2002-03-15,4485.27,763.28,4064.66,902.22,6571.31
2002-03-18,4518.81,766.64,4103.78,906.82,6622.56
2002-03-19,4524.13,766.59,4103.45,908.77,6629.97
2002-03-20,4513.65,770.61,4111.04,911.01,6612.09
2002-03-21,4506.75,771.31,4113.7,911.63,6600.38
2002-03-22,4519.69,779.8,4142.75,920.28,6615.75
2002-03-25,4515.98,779.75,4149.56,919.36,6610.13
2002-03-26,4537.96,777.83,4153.49,919.4,6624.29
2002-03-27,4545.63,782.74,4169.31,923.5,6631.85
2002-03-28,4561.61,788.71,4196.61,928.82,6655.21
2002-03-29,4561.61,788.71,4196.61,928.82,6655.21
2002-04-01,4561.61,788.71,4196.61,928.82,6655.21
2002-04-02,4573.11,792.13,4215.03,931.62,6671.5
2002-04-03,4591.52,799.31,4253.55,939.13,6694.07
2002-04-04,4575.79,796.11,4228.95,936.03,6670.73
2002-04-05,4572.06,798.45,4246.56,940.39,6662.07
2002-04-08,4521.36,792.12,4213.0,935.01,6585.07
2002-04-09,4556.94,793.98,4237.83,936.31,6641.11
2002-04-10,4580.77,787.97,4248.18,933.78,6680.66
2002-04-11,4527.6,784.64,4235.05,933.17,6595.9
2002-04-12,4522.59,774.79,4221.48,926.69,6593.03
2002-04-15,4536.31,772.33,4220.53,925.51,6615.5
2002-04-16,4578.03,777.53,4247.4,930.29,6679.41
2002-04-17,4601.89,780.48,4279.82,937.23,6691.34
2002-04-18,4599.26,780.71,4269.78,936.36,6687.38
2002-04-19,4597.1,781.78,4270.38,937.47,6676.68
2002-04-22,4600.12,775.53,4243.4,932.57,6685.31
2002-04-23,4594.98,776.92,4236.66,935.13,6674.98
2002-04-24,4598.15,778.98,4232.86,935.22,6679.81
2002-04-25,4541.01,771.11,4181.12,929.32,6591.76
2002-04-26,4503.45,767.5,4179.15,929.69,6530.15
2002-04-29,4525.27,766.29,4187.83,926.03,6566.82
2002-04-30,4519.16,766.06,4188.2,925.74,6557.56
2002-05-01,4519.16,766.06,4188.2,925.74,6557.56
2002-05-02,4515.65,763.03,4186.02,924.51,6552.32
2002-05-03,4544.63,765.45,4192.89,924.97,6598.67
2002-05-06,4529.34,767.09,4190.14,925.88,6571.51
2002-05-07,4466.67,759.34,4143.76,916.76,6478.06
2002-05-08,4540.36,764.99,4201.81,921.63,6591.89
2002-05-09,4542.65,766.47,4205.37,921.75,6595.15
2002-05-10,4508.76,767.45,4198.56,924.11,6533.13
2002-05-13,4529.52,762.46,4192.37,920.88,6568.29
2002-05-14,4566.84,770.21,4221.85,929.55,6622.32
2002-05-15,4599.06,780.41,4252.87,934.53,6670.06
2002-05-16,4615.13,782.89,4272.76,939.74,6691.96
2002-05-17,4586.9,783.62,4277.93,942.93,6642.64
2002-05-20,4564.49,785.32,4276.18,943.37,6605.97
2002-05-21,4575.14,779.98,4257.1,941.07,6623.32
2002-05-22,4553.35,777.02,4231.63,937.91,6585.87
2002-05-23,4536.18,761.97,4201.57,929.19,6564.11
2002-05-24,4543.34,762.12,4202.1,929.01,6575.97
2002-05-27,4565.67,767.0,4217.1,934.05,6607.66
2002-05-28,4550.01,765.1,4203.12,931.51,6584.13
2002-05-29,4559.23,764.4,4198.77,931.47,6598.03
2002-05-30,4523.85,762.35,4182.65,928.63,6544.08
2002-05-31,4546.05,774.88,4213.37,936.38,6574.83
2002-06-03,4529.68,767.79,4193.27,931.14,6551.08
2002-06-04,4442.31,760.15,4153.38,923.26,6415.65
2002-06-05,4436.43,766.18,4177.24,928.07,6400.07
2002-06-06,4411.94,766.55,4159.82,925.5,6365.99
2002-06-07,4335.71,756.39,4111.39,917.18,6250.91
2002-06-10,4347.46,759.53,4120.96,919.29,6267.54
2002-06-11,4389.8,770.79,4152.16,925.05,6330.25
2002-06-12,4264.96,751.41,4086.14,911.49,6141.97
2002-06-13,4205.63,746.09,4052.31,906.37,6050.81
2002-06-14,4153.43,723.04,3972.62,888.06,5980.71
2002-06-17,4269.49,728.58,4005.31,892.67,6160.88
2002-06-18,4213.68,734.11,3993.24,891.44,6072.21
2002-06-19,4148.48,723.39,3963.82,886.5,5971.63
2002-06-20,4023.65,716.08,3886.95,877.73,5777.9
2002-06-21,4030.79,711.04,3874.79,873.02,5791.6
2002-06-24,3902.35,700.84,3812.98,861.86,5594.2
2002-06-25,4023.73,710.36,3889.7,873.9,5781.37
2002-06-26,3919.18,692.16,3801.13,851.15,5628.99
2002-06-27,3979.29,701.0,3850.27,860.53,5717.94
2002-06-28,4146.93,710.36,3914.73,870.8,5979.66
2002-07-01,4146.72,700.21,3877.24,862.31,5985.12
2002-07-02,4063.18,677.37,3791.45,843.95,5863.84
2002-07-03,3963.86,672.01,3739.9,833.71,5711.39
2002-07-04,4053.61,674.62,3776.97,838.58,5847.84
2002-07-05,4169.92,687.39,3838.39,849.16,6024.17
2002-07-08,4170.08,690.11,3852.24,853.13,6002.27
2002-07-09,4147.14,688.93,3830.24,851.37,5966.95
2002-07-10,4023.31,681.0,3781.15,845.08,5775.5
2002-07-11,3867.54,658.56,3677.62,827.76,5538.49
2002-07-12,3911.01,660.64,3683.62,829.99,5604.65
2002-07-15,3746.08,629.78,3568.91,808.53,5357.96
2002-07-16,3658.2,625.79,3514.09,800.08,5225.27
2002-07-17,3706.01,626.11,3553.29,800.57,5299.67
2002-07-18,3689.69,642.0,3576.86,805.53,5271.47
2002-07-19,3498.09,622.55,3477.18,790.81,4976.27
2002-07-22,3314.62,601.17,3326.78,770.55,4699.7
2002-07-23,3262.26,588.04,3256.88,754.28,4628.61
2002-07-24,3234.84,560.6,3122.4,724.61,4607.83
2002-07-25,3427.53,573.75,3244.95,740.41,4906.33
2002-07-26,3503.19,576.66,3264.1,744.33,5023.6
2002-07-29,3664.06,585.24,3378.15,754.31,5272.27
2002-07-30,3632.58,594.67,3371.52,761.89,5215.36
2002-07-31,3623.48,599.6,3377.92,766.54,5196.73
2002-08-01,3559.72,593.56,3346.31,763.01,5095.73
2002-08-02,3522.24,591.82,3299.44,760.63,5036.75
2002-08-05,3395.24,573.83,3175.89,739.33,4849.04
2002-08-06,3569.3,576.1,3237.66,738.57,5127.23
2002-08-07,3523.49,576.31,3204.04,735.97,5054.2
2002-08-08,3646.47,570.7,3224.52,731.46,5253.98
2002-08-09,3689.19,572.67,3238.41,730.97,5324.0
2002-08-12,3636.94,559.34,3219.28,723.4,5244.76
2002-08-13,3687.37,558.66,3233.26,722.48,5324.77
2002-08-14,3662.49,562.67,3214.83,722.84,5266.79
2002-08-15,3766.81,577.19,3297.54,735.74,5424.12
2002-08-16,3754.47,579.95,3324.27,739.86,5401.6
2002-08-19,3842.09,590.52,3390.37,749.64,5534.75
2002-08-20,3742.47,589.15,3360.12,745.71,5379.51
2002-08-21,3811.47,590.3,3400.25,748.99,5486.4
2002-08-22,3833.42,610.24,3475.36,761.32,5511.43
2002-08-23,3824.2,614.86,3470.25,764.85,5493.34
2002-08-26,3782.08,620.1,3467.83,768.49,5424.24
2002-08-27,3823.61,618.39,3466.56,767.54,5490.96
2002-08-28,3678.62,610.58,3380.73,757.72,5265.93
2002-08-29,3586.7,594.01,3312.65,746.81,5129.29
2002-08-30,3652.39,597.87,3322.47,751.01,5230.51
2002-09-02,3562.88,587.57,3282.13,742.31,5096.01
2002-09-03,3446.33,585.03,3222.96,737.11,4913.87
2002-09-04,3470.97,575.1,3209.47,728.47,4960.0
2002-09-05,3465.93,564.62,3171.19,720.46,4958.63
2002-09-06,3559.01,569.14,3221.09,723.79,5104.52
2002-09-09,3511.75,569.5,3193.64,722.09,5030.54
2002-09-10,3571.13,575.76,3220.74,725.3,5123.31
2002-09-11,3652.77,581.75,3261.97,729.05,5250.91
2002-09-12,3542.09,567.71,3200.58,720.23,5079.52
2002-09-13,3460.38,549.39,3116.25,706.6,4959.33
2002-09-16,3460.31,554.5,3133.26,710.38,4956.69
2002-09-17,3429.34,553.68,3114.63,706.88,4909.78
2002-09-18,3363.21,539.36,3034.6,693.51,4814.48
2002-09-19,3305.07,524.5,2972.93,681.26,4730.6
2002-09-20,3309.07,527.1,2980.46,681.15,4737.45
2002-09-23,3193.19,513.18,2903.42,667.97,4561.36
2002-09-24,3190.1,507.86,2846.21,654.06,4566.39
2002-09-25,3243.34,518.47,2895.1,661.64,4644.58
2002-09-26,3406.91,524.68,2971.82,673.38,4899.08
2002-09-27,3415.4,529.09,2987.4,677.35,4909.25
2002-09-30,3336.21,527.55,2945.39,675.76,4782.98
2002-10-01,3292.04,511.84,2916.36,667.22,4718.63
2002-10-02,3372.69,510.18,2916.53,665.18,4848.66
2002-10-03,3332.14,505.92,2887.68,658.19,4788.7
2002-10-04,3258.46,498.68,2858.82,651.35,4676.98
2002-10-07,3183.83,488.56,2803.78,639.69,4566.38
2002-10-08,3138.05,481.0,2778.19,632.43,4497.42
2002-10-09,3095.92,477.2,2753.38,626.64,4435.0
2002-10-10,3153.42,471.67,2738.76,619.23,4533.18
2002-10-11,3310.08,492.52,2836.76,634.73,4769.53
2002-10-14,3281.04,490.46,2820.26,633.69,4723.94
2002-10-15,3461.79,513.35,2947.41,654.85,4996.3
2002-10-16,3416.55,511.2,2935.83,652.84,4925.05
2002-10-17,3464.51,526.04,2999.81,663.2,4993.32
2002-10-18,3452.97,533.94,3032.27,673.14,4967.19
2002-10-21,3420.19,535.13,3013.33,669.66,4918.04
2002-10-22,3395.74,535.08,2977.22,666.08,4882.38
2002-10-23,3322.09,537.1,2955.46,669.82,4761.34
2002-10-24,3407.36,539.69,2993.18,670.68,4896.69
2002-10-25,3433.97,537.1,2993.51,670.45,4939.22
2002-10-28,3411.14,538.33,3001.33,672.59,4901.55
2002-10-29,3312.07,521.07,2925.44,660.48,4753.21
2002-10-30,3401.27,534.47,2987.44,671.02,4885.97
2002-10-31,3442.53,539.89,3011.54,675.41,4949.13
2002-11-01,3406.67,540.51,3009.94,675.73,4893.99
2002-11-04,3494.5,553.61,3073.68,683.83,5026.78
2002-11-05,3502.28,554.54,3083.16,683.11,5039.1
2002-11-06,3486.49,558.76,3088.46,686.7,5011.62
2002-11-07,3415.46,557.77,3050.6,685.09,4899.21
2002-11-08,3380.12,550.15,3029.05,681.65,4845.39
2002-11-11,3343.83,543.07,2994.62,675.23,4791.92
2002-11-12,3385.19,546.32,3011.7,676.77,4855.34
2002-11-13,3368.72,540.99,2989.06,673.79,4832.29
2002-11-14,3443.95,543.22,3030.02,676.64,4949.39
2002-11-15,3498.54,552.62,3058.76,681.48,5027.58
2002-11-18,3501.09,555.48,3073.85,683.47,5033.93
2002-11-19,3478.95,547.58,3047.28,678.08,5000.22
2002-11-20,3498.26,546.35,3044.21,676.65,5034.34
2002-11-21,3565.01,556.53,3094.65,684.93,5134.3
2002-11-22,3584.02,559.39,3122.53,688.62,5160.82
2002-11-25,3579.13,563.53,3131.57,691.52,5151.56
2002-11-26,3539.76,557.19,3091.46,686.63,5091.98
2002-11-27,3599.0,567.04,3135.74,693.17,5181.85
2002-11-28,3580.1,569.39,3166.68,696.42,5149.95
2002-11-29,3561.69,570.7,3181.2,703.19,5117.51
2002-12-02,3585.52,577.92,3209.78,708.0,5150.47
2002-12-03,3490.59,569.27,3148.78,702.22,5004.03
2002-12-04,3491.15,562.21,3106.2,695.69,5010.38
2002-12-05,3451.89,554.82,3090.94,691.91,4950.74
2002-12-06,3438.78,548.48,3071.43,687.21,4934.84
2002-12-09,3392.6,548.68,3044.74,685.63,4863.0
2002-12-10,3422.18,548.01,3054.35,684.98,4909.26
2002-12-11,3423.98,560.37,3072.28,692.74,4905.8
2002-12-12,3407.57,562.45,3078.07,693.5,4880.03
2002-12-13,3385.86,558.06,3041.29,689.17,4847.72
2002-12-16,3442.48,555.59,3050.0,685.97,4940.08
2002-12-17,3418.85,553.59,3038.97,686.36,4902.3
2002-12-18,3356.58,551.44,3012.88,684.07,4804.58
2002-12-19,3341.09,548.61,2989.22,681.65,4781.58
2002-12-20,3337.77,551.47,3005.63,683.96,4774.61
2002-12-23,3309.28,547.65,2990.23,681.55,4731.26
2002-12-24,3309.28,547.65,2990.23,681.55,4731.26
2002-12-25,3309.28,547.65,2990.23,681.55,4731.26
2002-12-26,3309.28,547.65,2990.23,681.55,4731.26
2002-12-27,3209.09,545.46,2954.53,679.33,4573.9
2002-12-30,3245.5,546.97,2969.19,681.2,4630.75
2002-12-31,3245.5,546.97,2969.19,681.2,4630.75
2003-01-01,3245.5,546.97,2969.19,681.2,4630.75
2003-01-02,3245.5,546.97,2969.19,681.2,4630.75
2003-01-03,3417.43,554.04,3030.43,687.3,4899.53
2003-01-06,3430.28,558.92,3053.07,692.01,4916.21
2003-01-07,3411.9,561.73,3043.28,692.19,4886.96
2003-01-08,3405.45,556.29,3016.04,685.57,4882.28
2003-01-09,3389.64,553.19,2997.08,682.64,4857.92
2003-01-10,3389.29,555.76,3010.09,686.76,4854.19
2003-01-13,3410.45,557.35,3018.19,687.38,4887.75
2003-01-14,3459.71,553.87,3019.85,686.99,4965.3
2003-01-15,3391.01,547.43,2983.47,681.69,4859.97
2003-01-16,3370.79,547.3,2979.49,679.76,4829.21
2003-01-17,3321.32,544.31,2952.76,675.73,4753.61
2003-01-20,3272.52,539.07,2932.78,670.49,4679.69
2003-01-21,3255.16,540.14,2928.93,671.52,4650.57
2003-01-22,3170.01,534.92,2880.87,663.92,4520.17
2003-01-23,3170.21,522.68,2849.91,656.22,4528.26
2003-01-24,3136.77,521.34,2835.04,654.65,4477.43
2003-01-27,3027.03,509.63,2755.3,642.12,4314.54
2003-01-28,3015.55,500.4,2722.46,633.96,4303.54
2003-01-29,3029.9,495.78,2698.36,628.82,4332.19
2003-01-30,3081.59,501.78,2742.46,633.41,4408.98
2003-01-31,3089.68,505.89,2761.78,635.28,4422.51
2003-02-03,3123.71,513.45,2786.74,641.8,4471.91
2003-02-04,3048.78,507.6,2773.8,639.3,4354.28
2003-02-05,3066.13,500.84,2745.89,634.31,4385.02
2003-02-06,2984.36,497.55,2721.94,630.94,4257.26
2003-02-07,2960.73,494.83,2698.15,626.7,4222.85
2003-02-10,2918.45,500.16,2695.26,627.84,4155.03
2003-02-11,2982.91,505.91,2721.26,634.68,4254.39
2003-02-12,2915.64,501.53,2692.26,629.88,4152.22
2003-02-13,2918.01,498.8,2690.74,626.32,4159.31
2003-02-14,2990.05,502.08,2711.53,628.48,4273.02
2003-02-17,3056.94,503.6,2724.0,629.17,4379.38
2003-02-18,3025.16,512.29,2748.33,633.96,4325.44
2003-02-19,2951.85,513.46,2740.15,633.45,4210.94
2003-02-20,2954.85,516.04,2737.25,634.87,4213.97
2003-02-21,2963.78,515.46,2727.82,633.66,4228.72
2003-02-24,2931.68,512.33,2703.73,629.75,4181.28
2003-02-25,2873.4,504.62,2652.08,621.79,4095.78
2003-02-26,2845.39,500.8,2625.24,618.47,4051.96
2003-02-27,2861.25,489.69,2602.13,610.14,4083.65
2003-02-28,2907.11,503.01,2662.8,623.52,4148.17
2003-03-03,2933.19,501.29,2673.7,623.58,4187.15
2003-03-04,2839.85,488.31,2618.64,613.89,4046.0
2003-03-05,2785.79,479.71,2556.88,606.65,3966.18
2003-03-06,2781.45,476.94,2540.01,603.07,3962.62
2003-03-07,2741.9,475.46,2508.52,601.11,3880.29
2003-03-10,2643.19,465.38,2445.94,589.95,3732.06
2003-03-11,2632.91,466.19,2445.33,588.13,3718.88
2003-03-12,2603.37,464.32,2417.32,584.41,3675.43
2003-03-13,2679.89,469.77,2464.2,590.08,3793.32
2003-03-14,2825.76,477.58,2524.37,599.27,4015.39
2003-03-17,2900.74,486.24,2564.46,602.9,4130.45
2003-03-18,2926.65,493.14,2590.09,610.23,4165.85
2003-03-19,2993.01,505.34,2632.25,620.47,4261.76
2003-03-20,3010.09,510.27,2646.08,625.22,4285.17
2003-03-21,3121.09,519.86,2702.0,635.71,4453.28
2003-03-24,2974.94,509.34,2642.43,625.01,4230.7
2003-03-25,2996.06,507.98,2645.41,624.73,4263.6
2003-03-26,2987.57,517.16,2666.49,631.37,4247.09
2003-03-27,2951.78,512.77,2650.29,627.6,4194.5
2003-03-28,2962.41,516.11,2666.99,632.07,4207.57
2003-03-31,2882.43,511.8,2650.07,629.71,4085.58
2003-04-01,2914.6,512.42,2655.1,629.67,4135.52
2003-04-02,3005.82,522.07,2715.14,639.24,4272.1
2003-04-03,3042.55,528.01,2732.01,642.91,4327.23
2003-04-04,3087.52,533.26,2760.07,647.53,4386.22
2003-04-07,3159.86,544.49,2843.51,660.24,4490.72
2003-04-08,3142.15,540.01,2814.32,657.35,4464.98
2003-04-09,3164.46,549.28,2847.99,663.66,4472.81
2003-04-10,3099.26,541.97,2817.79,659.13,4374.19
2003-04-11,3149.41,548.64,2844.48,665.4,4448.08
2003-04-14,3178.3,549.25,2847.6,665.06,4493.42
2003-04-15,3252.02,551.8,2883.72,669.57,4605.35
2003-04-16,3222.17,553.88,2887.04,671.84,4556.66
2003-04-17,3214.39,554.29,2893.12,672.41,4523.73
2003-04-18,3214.39,554.29,2893.12,672.41,4523.73
2003-04-21,3214.39,554.29,2893.12,672.41,4523.73
2003-04-22,3220.2,556.71,2894.52,674.26,4531.27
2003-04-23,3261.43,570.13,2938.58,686.32,4586.87
2003-04-24,3215.22,564.58,2901.0,680.55,4519.09
2003-04-25,3187.02,563.46,2884.05,679.62,4475.9
2003-04-28,3242.31,574.55,2916.84,686.32,4556.53
2003-04-29,3212.84,567.44,2923.64,686.86,4510.34
2003-04-30,3235.31,571.5,2941.38,690.48,4542.72
2003-05-01,3235.31,571.5,2941.38,690.48,4542.72
2003-05-02,3220.02,575.16,2942.75,692.85,4516.31
2003-05-05,3265.39,584.9,3001.97,702.08,4579.63
2003-05-06,3304.84,585.44,3020.4,702.67,4640.5
2003-05-07,3297.21,579.3,2998.73,700.04,4630.49
2003-05-08,3223.82,569.62,2956.75,693.5,4521.07
2003-05-09,3218.21,564.71,2946.27,690.84,4510.53
2003-05-12,3198.13,565.52,2942.54,691.56,4479.68
2003-05-13,3237.22,571.97,2958.45,694.21,4538.59
2003-05-14,3244.52,573.74,2982.76,698.91,4546.59
