,SPI Index,SPI19 Index,SMCI Index,SPI21 Index,MXEU0MT Index,MXEU0CS Index,MXEU0IN Index,MXEU0CD Index,MXEU0HC Index,MXEU0FN Index,EURCHF Curncy
2012-07-11,5726.35,11471.22,6675.09,5637.74,198.54,173.48,135.41,91.05,117.41,43.21,1.20084
2012-07-12,5693.22,11387.85,6582.06,5612.57,195.14,172.65,133.83,90.04,116.57,42.64,1.20087
2012-07-13,5723.14,11378.24,6618.73,5642.41,199.24,174.11,135.8,92.11,117.44,42.97,1.20093
2012-07-16,5733.94,11361.64,6627.3,5653.94,199.39,174.65,136.38,92.05,117.92,42.94,1.20118
2012-07-17,5745.61,11344.32,6666.93,5662.31,198.48,174.57,135.83,92.27,118.15,42.64,1.20121
2012-07-18,5804.51,11407.7,6721.72,5722.65,201.15,176.03,137.15,93.64,119.72,43.06,1.201
2012-07-19,5860.86,11480.62,6817.28,5774.5,205.05,177.87,139.09,95.38,121.01,43.53,1.20109
2012-07-20,5823.89,11410.99,6750.42,5741.24,202.09,176.83,137.83,94.31,120.32,42.29,1.20106
2012-07-23,5724.19,11393.21,6594.88,5646.69,195.75,173.3,134.16,91.94,118.37,40.96,1.20093
2012-07-24,5723.37,11402.24,6616.3,5642.79,195.39,173.29,134.49,91.57,118.02,40.5,1.20096
2012-07-25,5723.84,11368.8,6642.79,5640.09,194.95,171.7,134.54,92.62,117.87,40.68,1.20097
2012-07-26,5807.09,11422.88,6733.42,5723.94,199.47,175.9,137.93,94.68,119.57,42.17,1.20096
2012-07-27,5881.58,11447.33,6769.3,5805.24,202.18,177.68,138.9,96.04,120.73,43.05,1.20118
2012-07-30,5918.21,11466.32,6812.49,5841.74,205.86,179.46,141.51,97.42,121.76,44.15,1.20119
2012-07-31,5915.33,11563.31,6813.85,5837.33,203.5,178.08,139.68,96.38,122.25,43.44,1.20113
2012-08-01,5915.33,11563.31,6813.85,5837.33,204.32,179.44,140.38,96.5,122.47,43.68,1.20136
2012-08-02,5910.99,11485.89,6733.23,5843.8,200.34,179.28,138.38,95.26,122.28,42.59,1.20122
2012-08-03,5962.98,11520.74,6821.47,5891.91,205.7,180.45,142.71,97.88,123.5,44.44,1.2017
2012-08-06,5972.98,11594.5,6877.14,5895.38,207.28,179.86,144.02,99.12,122.91,44.76,1.20117
2012-08-07,5972.04,11627.5,6891.76,5892.03,209.93,179.65,144.64,100.16,123.16,44.9,1.20146
2012-08-08,5974.2,11624.6,6898.9,5893.61,211.97,179.56,144.28,100.0,122.89,45.27,1.20122
2012-08-09,6016.03,11653.78,6925.28,5938.28,213.21,181.47,144.88,100.47,123.12,45.49,1.2009400000000001
2012-08-10,5994.37,11675.12,6899.48,5916.45,213.1,180.65,144.69,100.55,122.92,45.46,1.20084
2012-08-13,5975.09,11632.07,6858.73,5899.95,211.32,180.16,143.69,99.8,122.68,45.39,1.20102
2012-08-14,6011.28,11662.61,6900.63,5936.0,211.79,180.92,144.61,100.32,124.06,45.76,1.20116
2012-08-15,6011.82,11642.79,6888.03,5938.49,209.0,180.55,144.42,100.2,124.71,45.77,1.20099
2012-08-16,6020.56,11668.44,6915.44,5944.72,210.54,179.85,144.99,100.52,124.32,46.25,1.20096
2012-08-17,6033.32,11666.7,6928.11,5957.82,211.52,179.66,146.8,101.58,123.37,46.84,1.20108
2012-08-20,6014.51,11661.67,6918.37,5937.37,209.75,179.56,146.12,101.26,123.21,46.34,1.20102
2012-08-21,6024.3,11658.31,6926.36,5947.68,212.53,179.39,146.8,101.79,122.75,46.98,1.20107
2012-08-22,5985.09,11624.96,6878.64,5908.93,209.02,177.76,144.4,100.57,121.32,46.44,1.20093
2012-08-23,5964.87,11596.65,6857.57,5888.58,208.74,177.49,143.35,99.89,120.61,46.05,1.20089
2012-08-24,5979.38,11617.7,6836.37,5908.04,207.96,178.74,143.15,99.69,121.57,45.92,1.20085
2012-08-27,5994.08,11603.25,6851.09,5923.23,208.75,179.08,143.96,100.28,121.86,46.2,1.20105
2012-08-28,5931.78,11524.31,6803.93,5858.08,207.12,178.68,142.17,99.41,120.9,45.91,1.20086
2012-08-29,5932.29,11550.35,6814.08,5857.07,205.85,178.6,142.12,99.63,120.83,45.75,1.20098
2012-08-30,5892.47,11538.92,6789.55,5814.31,201.63,178.69,141.03,97.84,120.49,45.32,1.20096
2012-08-31,5903.73,11584.06,6819.49,5822.94,202.8,177.87,142.22,98.03,120.45,45.95,1.20098
2012-09-03,5948.48,11565.24,6870.58,5868.14,205.2,180.23,143.44,98.42,121.54,46.14,1.20082
2012-09-04,5883.63,11534.77,6829.21,5798.8,201.89,178.68,141.18,97.01,119.93,45.74,1.20112
2012-09-05,5934.75,11553.55,6839.31,5856.51,201.87,178.61,141.22,97.54,120.98,45.94,1.20434
2012-09-06,6028.21,11613.27,6939.27,5950.9,208.74,180.67,144.57,99.85,122.94,47.6,1.20491
2012-09-07,6045.23,11654.98,7010.52,5960.7,212.76,176.83,146.46,99.91,121.53,48.39,1.20973
2012-09-10,6024.8,11697.71,7003.05,5937.64,213.74,174.9,146.14,100.1,120.61,48.45,1.2080899999999999
2012-09-11,6022.1,11712.57,7011.79,5933.2,213.82,175.57,146.41,99.06,121.45,48.85,1.2078
2012-09-12,6017.16,11766.64,7062.65,5920.18,213.56,173.95,147.15,98.91,120.72,49.43,1.2086999999999999
2012-09-13,6038.72,11792.86,7082.54,5942.26,212.77,174.57,145.7,98.48,120.99,49.11,1.21265
2012-09-14,6090.75,11879.33,7191.29,5987.22,221.18,173.31,149.43,100.35,119.96,50.24,1.2168700000000001
2012-09-17,6082.19,11892.09,7164.94,5980.71,219.5,173.52,148.63,99.56,120.13,50.14,1.21686
2012-09-18,6061.01,11846.19,7091.46,5966.41,218.41,175.84,147.5,98.95,120.6,49.35,1.21172
2012-09-19,6085.95,11818.12,7091.1,5995.6,219.17,176.65,147.9,100.03,121.43,49.45,1.21106
2012-09-20,6071.67,11858.75,7066.35,5982.0,217.62,177.74,147.8,99.78,121.85,49.13,1.20935
2012-09-21,6111.62,11899.05,7089.89,6024.77,217.17,177.46,147.89,100.29,123.06,49.66,1.21125
2012-09-24,6101.6,11876.96,7050.2,6018.66,214.78,177.3,146.69,99.87,123.46,49.39,1.21024
2012-09-25,6112.79,11865.71,7050.4,6031.69,214.76,178.37,147.29,100.1,123.87,49.64,1.21091
2012-09-26,6044.42,11787.1,6961.95,5965.02,210.46,177.49,144.41,98.21,122.88,48.11,1.20945
2012-09-27,6052.98,11827.39,6988.09,5971.09,212.04,177.3,145.62,97.32,123.63,48.42,1.20941
2012-09-28,6010.92,11801.96,6974.39,5924.44,210.47,175.63,143.95,96.34,122.23,47.67,1.20849
2012-10-01,6111.71,11875.38,7066.26,6028.23,214.53,177.41,146.42,97.47,124.15,48.65,1.20957
2012-10-02,6114.8,11915.85,7082.83,6029.25,212.53,177.42,146.16,97.6,123.6,48.43,1.20975
2012-10-03,6103.79,11879.62,7062.35,6019.55,211.7,177.45,145.92,97.31,123.65,48.4,1.21108
2012-10-04,6124.6,11886.61,7062.75,6043.53,209.95,177.46,146.28,98.4,123.82,48.57,1.2112
2012-10-05,6162.58,11932.41,7094.53,6082.85,212.35,178.31,148.35,99.43,124.68,49.25,1.21154
2012-10-08,6142.73,11939.53,7048.63,6065.91,209.94,177.52,146.62,98.07,124.02,48.52,1.21051
2012-10-09,6136.37,11910.8,7025.75,6061.85,210.05,176.47,145.58,97.84,123.56,48.17,1.21065
2012-10-10,6114.41,11900.1,6979.38,6042.69,208.34,175.83,144.46,97.42,122.73,47.94,1.2104300000000001
2012-10-11,6138.99,11903.8,7021.98,6065.44,210.96,176.36,145.09,98.88,122.76,48.73,1.20909
2012-10-12,6139.18,11897.35,7021.45,6065.79,208.77,176.41,143.89,98.29,122.56,48.59,1.20928
2012-10-15,6178.03,11867.15,7028.6,6110.03,208.42,177.45,144.45,98.9,123.68,49.07,1.20823
2012-10-16,6241.3,11855.37,7096.97,6174.24,211.15,178.23,145.97,99.63,125.21,50.33,1.20878
2012-10-17,6254.77,11869.97,7126.38,6185.79,214.96,177.97,146.95,99.86,124.57,50.66,1.21062
2012-10-18,6252.96,11837.17,7135.71,6182.74,216.38,176.58,148.34,99.61,125.09,50.8,1.20885
2012-10-19,6227.95,11846.47,7100.86,6158.37,214.24,176.61,146.63,99.04,124.99,49.93,1.20885
2012-10-22,6219.35,11850.83,7099.36,6148.58,212.81,176.06,146.41,98.53,124.17,49.94,1.21014
2012-10-23,6112.81,11797.12,6995.07,6039.64,207.98,173.69,143.53,96.98,121.84,49.19,1.21052
2012-10-24,6114.95,11852.73,7003.27,6040.53,209.47,174.75,144.34,97.36,121.91,49.25,1.20964
2012-10-25,6097.45,11850.28,7000.46,6020.68,210.13,176.08,144.63,97.58,122.3,49.49,1.21015
2012-10-26,6097.07,11862.54,7032.35,6015.9,211.13,176.12,144.72,98.19,122.61,49.32,1.20946
2012-10-29,6093.86,11807.48,7011.78,6015.4,210.3,175.85,144.52,97.87,122.11,49.11,1.20868
2012-10-30,6122.53,11811.67,7048.44,6043.67,212.41,176.15,145.38,99.03,122.66,49.72,1.20828
2012-10-31,6088.61,11818.03,7018.32,6008.36,211.25,175.02,145.19,98.74,121.33,49.62,1.20709
2012-11-01,6147.8,11798.89,7076.62,6069.28,214.36,175.96,147.41,100.73,122.06,50.51,1.20553
2012-11-02,6185.15,11855.46,7112.57,6107.22,215.62,177.12,148.56,101.83,122.27,50.65,1.20713
2012-11-05,6184.96,11784.04,7085.0,6111.29,213.77,177.26,147.81,100.92,122.13,50.19,1.2071
2012-11-06,6219.25,11784.83,7120.3,6146.27,215.28,177.87,149.11,101.09,122.35,50.75,1.20831
2012-11-07,6172.94,11766.98,7055.47,6101.45,211.53,177.02,147.33,99.93,120.82,49.88,1.20625
2012-11-08,6182.5,11750.09,7037.6,6115.05,211.0,177.56,146.77,99.38,120.76,49.89,1.20588
2012-11-09,6183.32,11729.45,7023.39,6118.06,210.74,178.32,146.72,99.57,121.66,49.33,1.20587
2012-11-12,6162.68,11650.81,6977.97,6100.91,209.5,178.07,145.83,99.72,121.07,49.39,1.20518
2012-11-13,6176.81,11627.39,6985.1,6116.52,209.77,179.11,146.26,100.08,121.62,50.01,1.20425
2012-11-14,6136.15,11593.04,6955.9,6073.65,206.35,177.49,144.94,99.21,120.56,49.57,1.20393
2012-11-15,6048.4,11501.9,6896.48,5980.81,204.32,175.28,143.45,98.11,118.94,49.27,1.20397
2012-11-16,5990.69,11431.83,6852.29,5920.53,202.09,174.43,142.51,97.32,118.19,48.4,1.20475
2012-11-19,6111.56,11561.46,6993.96,6040.41,207.0,177.22,145.39,100.0,119.49,49.92,1.2043300000000001
2012-11-20,6095.8,11478.39,7002.84,6021.73,208.68,177.77,146.42,100.73,119.77,49.89,1.2046999999999999
2012-11-21,6116.75,11494.7,7012.86,6044.49,207.61,177.94,146.49,101.01,120.17,50.12,1.20384
2012-11-22,6149.04,11506.78,7050.87,6076.69,209.17,179.11,147.59,101.63,120.8,50.44,1.20456
2012-11-23,6181.63,11495.2,7087.38,6109.65,210.71,179.81,148.47,102.26,121.67,50.81,1.20414
2012-11-26,6151.07,11496.53,7042.56,6080.24,209.98,179.75,147.82,102.03,121.0,50.35,1.20387
2012-11-27,6176.98,11488.27,7067.13,6107.03,210.54,181.04,148.55,102.28,121.62,50.61,1.20438
2012-11-28,6211.83,11504.45,7062.49,6147.85,210.08,181.62,148.79,102.89,122.16,50.51,1.20351
2012-11-29,6273.78,11504.09,7103.59,6214.08,213.83,182.31,150.68,103.79,123.05,51.34,1.2037499999999999
2012-11-30,6275.35,11570.97,7157.89,6208.07,213.51,181.4,150.94,104.27,122.28,51.33,1.20532
2012-12-03,6289.91,11565.67,7169.19,6223.46,213.99,181.64,151.32,104.31,122.74,51.33,1.20855
2012-12-04,6302.2,11593.58,7164.75,6238.04,213.0,181.72,151.37,104.2,122.98,51.59,1.21298
2012-12-05,6305.55,11612.85,7194.96,6237.72,214.87,181.43,152.12,104.05,123.24,51.84,1.21203
2012-12-06,6358.44,11598.52,7247.89,6292.01,218.23,182.12,153.27,105.01,124.45,52.22,1.20952
2012-12-07,6370.83,11607.68,7257.37,6305.01,218.45,182.7,153.7,105.16,124.88,52.22,1.20795
2012-12-10,6386.54,11624.78,7262.71,6322.33,219.68,183.3,153.54,105.57,125.83,51.95,1.20759
2012-12-11,6410.86,11656.47,7268.79,6349.39,220.83,183.0,154.05,106.25,126.31,52.06,1.21288
2012-12-12,6397.83,11662.9,7261.31,6335.25,221.53,182.3,153.82,106.13,125.91,52.26,1.21097
2012-12-13,6362.37,11663.01,7226.04,6298.91,220.92,181.48,152.83,105.45,125.16,52.21,1.20825
2012-12-14,6349.2,11678.07,7229.16,6283.12,221.89,180.92,153.03,105.99,124.86,52.1,1.2081
2012-12-17,6346.16,11672.34,7231.93,6279.28,223.06,180.18,152.77,106.41,124.52,52.13,1.2081
2012-12-18,6363.99,11722.7,7273.86,6293.89,224.9,180.25,154.04,106.93,124.79,52.5,1.20811
2012-12-19,6394.35,11739.21,7300.55,6325.33,225.45,180.28,154.8,107.05,124.38,53.19,1.2083
2012-12-20,6368.6,11723.75,7310.8,6294.28,225.06,180.38,155.19,107.34,124.3,53.31,1.20757
2012-12-21,6344.62,11777.03,7258.0,6273.1,223.59,179.98,154.75,106.9,124.66,52.97,1.20759
2012-12-24,6344.62,11777.03,7258.0,6273.1,223.36,179.54,154.41,106.8,124.47,52.88,1.20728
2012-12-25,6344.62,11777.03,7258.0,6273.1,223.36,179.54,154.41,106.8,124.47,52.88,1.2078
2012-12-26,6344.62,11777.03,7258.0,6273.1,223.17,179.39,154.37,106.76,124.41,52.85,1.20774
2012-12-27,6324.04,11783.07,7266.24,6248.1,224.53,178.9,154.84,106.98,124.08,52.96,1.20908
2012-12-28,6290.52,11837.93,7240.66,6212.2,223.3,178.38,153.62,106.41,123.35,52.49,1.20756
2012-12-31,6290.52,11837.93,7240.66,6212.2,223.93,179.04,153.97,106.86,123.66,52.67,1.20724
2013-01-01,6290.52,11837.93,7240.66,6212.2,223.93,179.04,153.97,106.86,123.66,52.67,1.20782
2013-01-02,6290.52,11837.93,7240.66,6212.2,230.74,180.59,157.75,109.06,124.69,54.13,1.20975
2013-01-03,6470.37,11967.15,7406.9,6397.14,230.7,181.6,158.57,109.75,126.01,54.4,1.20889
2013-01-04,6507.68,11955.92,7476.19,6431.17,229.65,182.51,158.95,109.84,127.02,54.65,1.2084
2013-01-07,6502.07,11929.15,7482.55,6424.05,227.91,181.52,158.06,108.94,126.15,54.98,1.20874
2013-01-08,6521.6,11993.49,7496.84,6444.19,226.67,181.31,157.14,108.4,127.07,54.93,1.20894
2013-01-09,6589.71,12030.49,7558.1,6514.55,227.58,180.87,157.9,108.49,127.51,55.76,1.2086999999999999
2013-01-10,6583.62,12090.34,7571.92,6505.11,226.24,180.01,157.58,108.2,126.72,55.81,1.21148
2013-01-11,6619.71,12114.45,7579.74,6545.66,223.78,179.51,157.59,108.5,126.82,55.93,1.21899
2013-01-14,6634.68,12143.83,7602.14,6559.74,223.18,178.44,156.5,108.63,126.17,55.9,1.22645
2013-01-15,6690.79,12171.17,7612.15,6623.18,222.82,180.14,156.09,109.6,125.96,55.6,1.23956
2013-01-16,6715.43,12078.92,7588.52,6655.71,222.25,180.6,156.71,109.78,126.53,55.33,1.2376
2013-01-17,6826.12,12197.44,7694.83,6768.65,222.76,181.13,157.65,110.42,127.38,55.63,1.2484
2013-01-18,6777.89,12175.62,7686.75,6714.04,222.56,181.64,157.35,110.27,126.46,55.62,1.24433
2013-01-21,6751.27,12148.84,7659.33,6687.12,224.63,181.75,158.12,109.81,126.83,55.8,1.24195
2013-01-22,6710.38,12190.12,7612.96,6645.6,224.41,182.26,158.59,109.97,126.69,55.57,1.23658
2013-01-23,6794.09,12250.74,7638.25,6738.68,224.37,183.67,158.7,109.83,128.68,55.2,1.23691
2013-01-24,6849.77,12244.91,7674.87,6798.33,225.59,183.09,158.26,110.02,128.61,55.73,1.24214
2013-01-25,6854.89,12325.84,7708.56,6799.02,225.36,184.01,159.0,110.78,128.95,55.88,1.24696
2013-01-28,6876.58,12384.59,7702.69,6824.44,223.64,183.88,159.05,110.34,128.49,56.1,1.24668
2013-01-29,6848.51,12384.98,7633.03,6801.26,225.97,185.43,159.06,110.34,128.45,56.04,1.24283
2013-01-30,6789.27,12336.0,7598.2,6737.73,223.68,184.46,158.27,109.92,128.29,55.83,1.23598
2013-01-31,6789.4,12339.41,7583.31,6739.85,223.42,183.25,156.88,109.43,127.88,55.64,1.2343899999999999
2013-02-01,6824.36,12368.7,7678.59,6767.3,226.02,183.95,158.01,110.74,128.11,55.43,1.23886
2013-02-04,6775.12,12367.1,7641.66,6715.21,222.04,182.56,155.45,109.04,127.62,54.05,1.23162
2013-02-05,6811.08,12316.71,7670.0,6753.52,222.25,183.21,156.25,109.23,128.38,54.71,1.23322
2013-02-06,6835.2,12429.42,7683.29,6778.69,221.89,182.99,156.08,109.19,127.67,54.37,1.22968
2013-02-07,6755.55,12469.98,7648.87,6690.66,222.42,182.89,155.99,109.22,126.81,54.07,1.22939
2013-02-08,6809.23,12433.37,7708.37,6745.19,224.2,184.53,157.31,111.08,128.3,55.26,1.22649
2013-02-11,6818.34,12448.5,7714.0,6754.86,223.2,183.86,156.52,110.0,126.96,55.03,1.23169
2013-02-12,6832.97,12451.14,7717.07,6771.37,222.26,184.7,156.81,109.91,127.34,55.88,1.23353
2013-02-13,6886.97,12500.37,7799.26,6822.47,225.65,185.35,158.7,110.64,127.83,55.82,1.23423
2013-02-14,6890.52,12509.03,7828.93,6822.52,225.33,185.92,159.39,110.14,127.8,55.73,1.232
2013-02-15,6907.21,12521.67,7851.95,6838.65,224.59,185.69,159.46,110.72,128.02,55.39,1.23166
2013-02-18,6903.35,12573.87,7844.51,6834.72,223.4,184.97,159.07,110.58,128.1,55.41,1.23296
2013-02-19,6973.51,12601.4,7896.56,6908.79,225.74,187.71,161.19,111.83,129.84,56.03,1.23484
2013-02-20,7009.31,12687.56,7895.98,6949.6,222.8,188.31,161.44,111.7,130.35,55.6,1.23287
2013-02-21,6904.09,12566.85,7816.56,6839.4,218.44,187.13,159.53,109.87,128.54,54.45,1.22979
2013-02-22,6946.87,12588.44,7858.81,6883.11,220.88,189.36,161.91,109.92,130.54,55.2,1.2263
2013-02-25,6979.02,12595.22,7867.88,6919.08,222.0,188.24,161.34,109.74,130.92,55.21,1.2262
2013-02-26,6895.03,12582.46,7790.9,6832.19,220.16,187.88,159.32,108.68,129.58,53.78,1.21693
2013-02-27,6930.18,12662.68,7860.08,6862.89,221.78,188.29,161.45,109.68,129.81,54.52,1.22091
2013-02-28,7024.53,12702.35,7927.08,6962.91,222.63,190.9,162.99,110.94,131.58,55.09,1.22179
2013-03-01,7027.07,12676.02,7901.89,6969.5,220.12,191.0,162.85,110.93,131.73,54.58,1.22799
2013-03-04,7013.86,12619.2,7879.29,6957.73,217.86,191.91,162.89,110.63,132.42,54.24,1.2247
2013-03-05,7129.89,12674.18,8000.65,7075.42,223.44,193.94,165.77,113.18,134.2,55.45,1.22796
2013-03-06,7111.85,12723.69,7974.09,7057.65,222.09,192.97,165.65,113.11,133.6,55.14,1.23071
2013-03-07,7156.98,12772.89,7997.15,7106.46,221.83,193.53,166.04,113.28,132.82,55.1,1.23565
2013-03-08,7186.87,12785.11,8017.83,7138.24,222.29,194.79,166.76,113.82,133.01,56.18,1.23723
2013-03-11,7196.89,12791.53,8007.01,7151.28,222.97,195.42,166.49,113.84,133.0,55.86,1.23637
2013-03-12,7233.69,12793.03,8019.75,7192.25,223.59,195.54,166.71,113.9,133.38,55.73,1.23352
2013-03-13,7214.02,12784.24,7994.38,7172.95,223.36,195.61,166.69,114.1,133.33,55.73,1.23431
2013-03-14,7272.24,12847.46,8070.28,7229.64,225.02,197.34,168.03,114.49,134.28,56.7,1.23122
2013-03-15,7290.42,12853.56,8074.37,7250.13,224.41,196.87,167.77,113.86,134.7,56.35,1.22733
2013-03-18,7260.02,12807.92,8053.56,7218.09,223.56,197.51,168.0,114.25,134.39,55.67,1.2251
2013-03-19,7220.4,12821.04,8000.41,7179.21,219.99,198.32,167.37,112.99,135.5,54.82,1.22074
2013-03-20,7270.71,12885.61,8046.35,7230.79,219.77,198.5,167.79,113.19,136.46,55.15,1.22123
2013-03-21,7197.51,12863.44,7980.44,7154.97,217.58,197.38,166.12,111.74,135.88,54.68,1.22208
2013-03-22,7173.96,12823.73,7916.76,7136.66,215.28,197.76,165.5,111.95,135.95,54.42,1.22186
2013-03-25,7188.17,12792.7,7916.18,7153.51,213.72,198.58,165.79,111.87,136.63,53.64,1.22018
2013-03-26,7225.81,12815.26,7947.1,7192.8,214.62,198.79,165.98,112.49,137.46,53.69,1.2196
2013-03-27,7209.15,12722.83,7928.81,7176.78,213.8,198.82,164.88,111.97,137.44,53.28,1.21818
2013-03-28,7243.46,12812.52,7998.61,7206.32,213.31,201.32,165.5,112.22,138.71,53.44,1.21652
2013-03-29,7243.46,12812.52,7998.61,7206.32,213.31,201.32,165.5,112.22,138.71,53.44,1.2168700000000001
2013-04-01,7243.46,12812.52,7998.61,7206.32,213.51,201.47,165.54,112.27,138.72,53.48,1.21643
2013-04-02,7317.05,12856.69,8037.33,7286.08,214.28,203.77,167.34,113.67,140.3,54.49,1.217
2013-04-03,7294.58,12853.31,8008.94,7263.88,211.68,202.68,165.57,113.08,140.17,53.59,1.21412
2013-04-04,7194.69,12790.04,7927.34,7159.58,210.12,200.5,163.14,111.41,138.76,53.05,1.21671
2013-04-05,7083.2,12689.55,7799.84,7048.41,205.67,196.74,160.37,109.06,136.41,52.48,1.21433
2013-04-08,7146.83,12671.75,7801.34,7122.25,205.69,198.09,160.31,109.55,137.99,52.11,1.21559
2013-04-09,7114.69,12695.7,7791.66,7086.03,208.85,196.16,160.01,108.52,137.56,52.56,1.21966
2013-04-10,7228.6,12780.49,7957.34,7194.97,211.17,198.99,163.4,110.31,139.04,54.18,1.21842
2013-04-11,7268.06,12722.88,8007.81,7234.43,211.15,199.45,164.76,111.32,140.09,54.6,1.22003
2013-04-12,7228.31,12717.36,7969.27,7193.58,208.07,199.02,162.82,109.83,139.46,53.82,1.21612
2013-04-15,7259.34,12718.39,7910.54,7237.69,202.99,197.46,160.71,108.5,142.15,53.47,1.2169
2013-04-16,7225.23,12675.02,7890.63,7201.17,203.03,195.72,159.52,107.7,140.46,53.18,1.21561
2013-04-17,7061.89,12543.67,7753.05,7031.37,198.34,193.86,156.7,105.68,138.04,52.19,1.2145299999999999
2013-04-18,7097.56,12489.55,7748.27,7073.97,198.25,194.15,156.46,105.13,139.58,51.75,1.21633
2013-04-19,7139.1,12572.29,7810.05,7113.04,199.71,195.71,156.58,106.06,139.65,52.31,1.21865
2013-04-22,7129.85,12559.76,7806.68,7102.87,198.57,195.78,155.81,106.25,139.37,52.75,1.22035
2013-04-23,7302.9,12648.04,7950.97,7283.34,202.3,199.93,160.29,109.55,142.29,54.45,1.227
2013-04-24,7359.24,12661.49,8027.73,7338.19,205.35,199.31,161.46,110.28,142.84,54.9,1.23237
2013-04-25,7405.06,12651.54,8085.64,7383.6,208.73,198.76,163.15,111.77,142.82,55.32,1.23021
2013-04-26,7367.47,12697.55,8074.47,7341.08,207.69,197.7,162.63,111.2,142.76,55.27,1.22761
2013-04-29,7417.43,12727.7,8105.0,7394.65,207.83,199.17,162.66,111.88,143.16,55.77,1.22767
2013-04-30,7424.88,12790.5,8119.27,7400.8,206.24,198.64,162.12,111.49,142.46,55.77,1.2248
2013-05-01,7424.88,12790.5,8119.27,7400.8,205.86,198.97,162.21,111.49,142.27,55.86,1.22271
2013-05-02,7420.15,12762.45,8103.54,7397.69,207.18,199.93,161.74,111.9,142.6,56.23,1.2215
2013-05-03,7461.21,12795.19,8173.25,7435.59,212.12,199.96,163.78,114.11,143.03,56.87,1.2266
2013-05-06,7458.23,12778.81,8193.17,7429.58,212.42,200.19,163.8,114.04,142.92,56.87,1.22702
2013-05-07,7504.83,12851.4,8239.59,7476.71,213.88,199.52,163.19,113.68,142.83,57.73,1.23037
2013-05-08,7606.27,12942.4,8327.68,7581.67,215.37,201.27,164.96,114.41,144.39,57.81,1.2305
2013-05-09,7606.27,12942.4,8327.68,7581.67,216.11,200.89,165.81,114.36,143.93,57.78,1.23356
2013-05-10,7684.72,13016.02,8392.73,7663.22,214.7,201.81,166.62,114.81,145.54,57.88,1.24317
2013-05-13,7656.9,12947.72,8373.48,7634.16,214.45,202.14,166.72,114.87,145.63,57.35,1.24346
2013-05-14,7693.05,12961.52,8405.97,7671.58,213.72,202.94,167.69,115.93,146.07,57.64,1.2478
2013-05-15,7800.96,13058.11,8449.89,7789.95,213.1,204.37,168.53,117.29,147.69,58.49,1.24495
2013-05-16,7755.07,12981.14,8433.27,7739.65,213.23,203.41,168.74,118.41,147.1,58.53,1.24025
2013-05-17,7776.41,13017.21,8424.31,7765.29,214.27,202.54,168.7,119.74,146.35,59.12,1.24843
2013-05-20,7776.41,13017.21,8424.31,7765.29,213.71,203.38,169.54,120.93,146.71,59.3,1.2439
2013-05-21,7810.32,13048.79,8448.76,7801.03,216.17,202.77,170.63,121.22,147.44,58.83,1.2500499999999999
2013-05-22,7889.83,13144.71,8504.45,7884.87,216.6,203.02,171.23,120.97,149.24,59.05,1.26156
2013-05-23,7673.63,13002.3,8321.21,7660.15,211.57,200.07,167.42,117.98,146.52,57.3,1.2515399999999999
2013-05-24,7674.59,13006.04,8328.87,7660.19,210.78,200.49,167.67,117.47,147.17,56.84,1.24325
2013-05-27,7668.68,12987.52,8325.78,7653.91,211.35,200.4,168.24,118.02,147.23,57.17,1.24677
2013-05-28,7732.69,13068.93,8446.66,7711.11,212.99,202.1,170.37,119.64,148.37,58.23,1.2539
2013-05-29,7561.44,12993.42,8319.97,7530.29,211.01,197.53,168.01,117.22,144.44,57.3,1.24521
2013-05-30,7553.89,12963.76,8319.55,7521.86,212.82,197.11,169.49,117.92,144.3,57.86,1.24589
2013-05-31,7495.05,12960.84,8319.49,7453.67,210.84,194.65,167.71,117.38,142.81,57.48,1.2414
2013-06-03,7344.96,12800.9,8208.77,7295.98,211.38,193.03,166.93,116.57,140.74,56.98,1.23669
2013-06-04,7428.5,12869.1,8254.63,7386.06,210.06,194.85,166.23,116.7,141.29,57.45,1.2399499999999999
2013-06-05,7313.12,12774.47,8153.15,7266.79,206.25,191.29,164.19,115.21,139.99,56.45,1.23276
2013-06-06,7202.68,12712.96,8052.07,7152.92,203.58,190.0,162.58,114.26,138.25,55.26,1.23118
2013-06-07,7344.99,12774.89,8158.27,7303.05,205.83,192.23,163.78,115.93,140.38,56.3,1.23725
2013-06-10,7353.8,12799.46,8195.78,7308.0,205.17,191.82,164.49,116.47,140.93,55.94,1.23796
2013-06-11,7244.22,12693.27,8085.52,7196.74,201.8,189.75,162.32,114.55,140.11,55.06,1.23106
2013-06-12,7228.63,12678.99,8076.46,7180.02,200.46,190.04,162.12,114.14,140.83,54.61,1.22784
2013-06-13,7201.59,12615.6,8048.94,7152.94,201.53,189.57,161.48,113.67,140.12,54.75,1.23035
2013-06-14,7211.34,12601.55,8069.35,7161.62,203.05,189.25,162.0,114.47,139.83,54.86,1.22928
2013-06-17,7295.05,12615.88,8125.79,7250.94,203.53,190.95,163.27,115.4,141.2,55.17,1.23455
